season,matchday,player,team,oppteam,home,vote,goals,assists,cards_malus,fantavote
2024_25,35,Mari',Fiorentina,Roma,0,6.0,0,0,0.0,6.0
2024_25,35,Parisi,Fiorentina,Roma,0,6.0,0,0,0.0,6.0
2024_25,35,Pongracic,Fiorentina,Roma,0,6.0,0,0,0.0,6.0
2024_25,35,Comuzzo,Fiorentina,Roma,0,6.0,0,0,0.0,6.0
2024_25,35,Mandragora,Fiorentina,Roma,0,6.0,0,0,0.0,6.0
2024_25,35,Zaniolo,Fiorentina,Roma,0,4.5,0,0,1.0,3.5
2024_25,35,Fagioli,Fiorentina,Roma,0,6.0,0,0,0.0,6.0
2024_25,35,Colpani,Fiorentina,Roma,0,6.0,0,0,0.0,6.0
2024_25,35,Ndour,Fiorentina,Roma,0,5.5,0,0,0.5,5.0
2024_25,35,Richardson,Fiorentina,Roma,0,6.0,0,0,0.0,6.0
2024_25,35,Kean,Fiorentina,Roma,0,6.0,0,0,0.5,5.5
2024_25,35,Gudmundsson A.,Fiorentina,Roma,0,6.0,0,0,0.0,6.0
2024_25,35,Beltran L.,Fiorentina,Roma,0,6.0,0,0,0.0,6.0
2024_25,35,Leali,Genoa,Atalanta,0,6.5,-2,0,0.0,4.5
2024_25,35,Sabelli,Genoa,Atalanta,0,5.5,0,0,0.0,5.5
2024_25,35,Martin,Genoa,Atalanta,0,6.5,0,1,0.0,7.5
2024_25,35,Vasquez,Genoa,Atalanta,0,6.0,0,0,0.0,6.0
2024_25,35,Zanoli,Genoa,Atalanta,0,6.0,0,0,0.0,6.0
2024_25,35,De Winter,Genoa,Atalanta,0,6.0,0,0,0.0,6.0
2024_25,35,Norton-Cuffy,Genoa,Atalanta,0,5.5,0,0,0.0,5.5
2024_25,35,Ahanor,Genoa,Atalanta,0,6.0,0,0,0.0,6.0
2024_25,35,Thorsby,Genoa,Atalanta,0,6.0,0,0,0.5,5.5
2024_25,35,Messias,Genoa,Atalanta,0,6.0,0,0,0.0,6.0
2024_25,35,Frendrup,Genoa,Atalanta,0,6.0,0,0,0.0,6.0
2024_25,35,Masini,Genoa,Atalanta,0,5.5,0,0,0.0,5.5
2024_25,35,Pinamonti,Genoa,Atalanta,0,5.0,0,0,0.0,5.0
2024_25,35,Vitinha O.,Genoa,Atalanta,0,7.0,1,0,0.0,10.0
2024_25,35,Martinez Jo.,Inter,Parma,1,6.0,0,0,0.0,6.0
2024_25,35,Dimarco,Inter,Parma,1,6.0,0,0,0.0,6.0
2024_25,35,De Vrij,Inter,Parma,1,6.5,0,0,0.0,6.5
2024_25,35,Darmian,Inter,Parma,1,6.0,0,0,0.5,5.5
2024_25,35,Carlos Augusto,Inter,Parma,1,6.5,0,0,0.0,6.5
2024_25,35,Bisseck,Inter,Parma,1,6.5,0,0,0.0,6.5
2024_25,35,Zielinski,Inter,Parma,1,6.0,0,0,0.0,6.0
2024_25,35,Mkhitaryan,Inter,Parma,1,6.0,0,0,0.0,6.0
2024_25,35,Frattesi,Inter,Parma,1,6.0,0,0,0.0,6.0
2024_25,35,Zalewski,Inter,Parma,1,6.5,0,0,0.0,6.5
2024_25,35,Asllani,Inter,Parma,1,7.0,1,0,0.0,10.0
2024_25,35,Correa,Inter,Parma,1,6.0,0,0,0.0,6.0
2024_25,35,Arnautovic,Inter,Parma,1,6.0,0,0,0.0,6.0
2024_25,35,Taremi,Inter,Parma,1,6.0,0,0,0.0,6.0
2024_25,35,Di Gregorio,Juventus,Verona,1,6.0,-1,0,0.0,5.0
2024_25,35,Kalulu,Juventus,Verona,1,6.0,0,0,0.0,6.0
2024_25,35,Cambiaso,Juventus,Verona,1,6.0,0,1,0.0,7.0
2024_25,35,Savona,Juventus,Verona,1,6.0,0,0,0.0,6.0
2024_25,35,Alberto Costa,Juventus,Verona,1,6.0,0,0,0.5,5.5
2024_25,35,Locatelli,Juventus,Verona,1,6.0,0,0,0.5,5.5
2024_25,35,Weah,Juventus,Verona,1,5.5,0,0,0.0,5.5
2024_25,35,Douglas Luiz,Juventus,Verona,1,6.0,0,0,0.0,6.0
2024_25,35,McKennie,Juventus,Verona,1,6.0,0,0,0.0,6.0
2024_25,35,Thuram K.,Juventus,Verona,1,7.0,1,0,0.0,10.0
2024_25,35,Veiga R.,Juventus,Verona,1,6.0,0,0,0.0,6.0
2024_25,35,Conceicao,Juventus,Verona,1,6.0,0,0,0.0,6.0
2024_25,35,Gonzalez N.,Juventus,Verona,1,5.5,0,0,0.5,5.0
2024_25,35,Kolo Muani,Juventus,Verona,1,5.0,0,0,0.0,5.0
2024_25,35,Mandas,Lazio,Cremonese,0,6.0,0,0,0.0,6.0
2024_25,35,Hysaj,Lazio,Cremonese,0,5.5,0,1,1.0,5.5
2024_25,35,Romagnoli,Lazio,Cremonese,0,6.0,0,0,0.0,6.0
2024_25,35,Marusic,Lazio,Cremonese,0,5.5,0,0,0.0,5.5
2024_25,35,Pellegrini Lu.,Lazio,Cremonese,0,6.0,0,0,0.5,5.5
2024_25,35,Gila,Lazio,Cremonese,0,6.0,0,0,0.0,6.0
2024_25,35,Gigot,Lazio,Cremonese,0,6.5,0,0,0.0,6.5
2024_25,35,Provstgaard,Lazio,Cremonese,0,6.0,0,0,0.5,5.5
2024_25,35,Vecino,Lazio,Cremonese,0,6.0,0,0,0.5,5.5
2024_25,35,Zaccagni,Lazio,Cremonese,0,6.0,0,0,0.0,6.0
2024_25,35,Guendouzi,Lazio,Cremonese,0,6.0,0,0,0.0,6.0
2024_25,35,Rovella,Lazio,Cremonese,0,6.0,0,0,0.0,6.0
2024_25,35,Pedro,Lazio,Cremonese,0,6.0,0,0,0.0,6.0
2024_25,35,Dia,Lazio,Cremonese,0,6.5,1,0,0.0,9.5
2024_25,35,Castellanos,Lazio,Cremonese,0,6.5,0,0,0.0,6.5
2024_25,35,Isaksen,Lazio,Cremonese,0,5.5,0,0,0.0,5.5
2024_25,35,Falcone,Lecce,Pisa,0,5.5,-1,0,0.0,4.5
2024_25,35,Gallo,Lecce,Pisa,0,5.0,0,0,0.0,5.0
2024_25,35,Guilbert,Lecce,Pisa,0,5.5,0,0,0.0,5.5
2024_25,35,Baschirotto,Lecce,Pisa,0,6.0,0,0,0.0,6.0
2024_25,35,Gaspar K.,Lecce,Pisa,0,6.0,0,0,0.0,6.0
2024_25,35,Veiga D.,Lecce,Pisa,0,6.0,0,0,0.0,6.0
2024_25,35,Coulibaly L.,Lecce,Pisa,0,5.5,0,0,0.0,5.5
2024_25,35,Helgason,Lecce,Pisa,0,6.5,0,0,0.0,6.5
2024_25,35,Berisha M.,Lecce,Pisa,0,6.5,0,0,0.0,6.5
2024_25,35,Kaba,Lecce,Pisa,0,5.0,0,0,0.0,5.0
2024_25,35,Karlsson,Lecce,Pisa,0,5.5,0,0,0.0,5.5
2024_25,35,Pierret,Lecce,Pisa,0,6.0,0,0,0.0,6.0
2024_25,35,Tete Morente,Lecce,Pisa,0,6.0,0,0,0.5,5.5
2024_25,35,Krstovic,Lecce,Pisa,0,5.5,0,0,0.5,5.0
2024_25,35,Pierotti,Lecce,Pisa,0,5.5,0,0,0.0,5.5
2024_25,35,Maignan,Milan,Sassuolo,0,7.5,-1,0,0.0,6.5
2024_25,35,Walker,Milan,Sassuolo,0,6.0,0,0,0.0,6.0
2024_25,35,Hernandez T.,Milan,Sassuolo,0,6.5,0,0,0.0,6.5
2024_25,35,Gabbia,Milan,Sassuolo,0,6.0,0,0,0.5,5.5
2024_25,35,Tomori,Milan,Sassuolo,0,6.0,0,0,0.0,6.0
2024_25,35,Pavlovic,Milan,Sassuolo,0,6.0,0,0,0.5,5.5
2024_25,35,Jimenez A.,Milan,Sassuolo,0,5.5,0,0,0.0,5.5
2024_25,35,Pulisic,Milan,Sassuolo,0,5.5,0,0,0.0,5.5
2024_25,35,Loftus-Cheek,Milan,Sassuolo,0,6.0,0,0,0.5,5.5
2024_25,35,Fofana Y.,Milan,Sassuolo,0,5.5,0,0,0.0,5.5
2024_25,35,Musah,Milan,Sassuolo,0,6.0,0,0,0.0,6.0
2024_25,35,Reijnders,Milan,Sassuolo,0,6.0,0,0,0.0,6.0
2024_25,35,Jovic,Milan,Sassuolo,0,5.5,0,0,0.0,5.5
2024_25,35,Leao,Milan,Sassuolo,0,7.0,1,0,0.5,9.5
2024_25,35,Joao Felix,Milan,Sassuolo,0,6.0,0,0,0.5,5.5
2024_25,35,Gimenez,Milan,Sassuolo,0,6.5,0,1,0.0,7.5
2024_25,35,Pizzignacco,Monza,Atalanta,1,6.0,-4,0,0.0,2.0
2024_25,35,Pereira P.,Monza,Atalanta,1,4.5,0,0,0.0,4.5
2024_25,35,Kyriakopoulos,Monza,Atalanta,1,5.5,0,0,0.0,5.5
2024_25,35,Caldirola,Monza,Atalanta,1,5.5,0,0,0.0,5.5
2024_25,35,Birindelli,Monza,Atalanta,1,5.0,0,0,0.0,5.0
2024_25,35,Palacios T.,Monza,Atalanta,1,5.0,0,0,0.5,4.5
2024_25,35,Lekovic,Monza,Atalanta,1,4.5,0,0,0.0,4.5
2024_25,35,Brorsson,Monza,Atalanta,1,5.0,0,0,0.0,5.0
2024_25,35,Castrovilli,Monza,Atalanta,1,5.0,0,0,0.0,5.0
2024_25,35,Akpa Akpro,Monza,Atalanta,1,5.5,0,0,0.0,5.5
2024_25,35,Bianco,Monza,Atalanta,1,6.0,0,0,0.0,6.0
2024_25,35,Vignato S.,Monza,Atalanta,1,5.5,0,0,0.0,5.5
2024_25,35,Ciurria,Monza,Atalanta,1,6.0,0,0,0.0,6.0
2024_25,35,Forson O.,Monza,Atalanta,1,6.0,0,0,0.0,6.0
2024_25,35,Caprari,Monza,Atalanta,1,5.5,0,0,0.0,5.5
2024_25,35,Mota,Monza,Atalanta,1,5.5,0,0,0.0,5.5
2024_25,35,Meret,Napoli,Como,0,6.5,0,0,0.0,6.5
2024_25,35,Spinazzola,Napoli,Como,0,5.5,0,0,0.0,5.5
2024_25,35,Di Lorenzo,Napoli,Como,0,6.5,0,0,0.0,6.5
2024_25,35,Rrahmani,Napoli,Como,0,6.0,0,0,0.0,6.0
2024_25,35,Olivera,Napoli,Como,0,6.0,0,0,0.0,6.0
2024_25,35,Politano,Napoli,Como,0,5.5,0,0,0.0,5.5
2024_25,35,Zambo Anguissa,Napoli,Como,0,6.0,0,0,0.0,6.0
2024_25,35,Lobotka,Napoli,Como,0,5.5,0,0,0.0,5.5
2024_25,35,McTominay,Napoli,Como,0,6.5,0,0,0.0,6.5
2024_25,35,Gilmour,Napoli,Como,0,6.0,0,0,0.0,6.0
2024_25,35,Billing,Napoli,Como,0,6.0,0,0,0.0,6.0
2024_25,35,Lukaku,Napoli,Como,0,5.5,0,0,0.0,5.5
2024_25,35,Raspadori,Napoli,Como,0,7.0,1,0,0.0,10.0
2024_25,35,Suzuki,Parma,Inter,0,6.5,-1,0,0.0,5.5
2024_25,35,Valenti,Parma,Inter,0,6.0,0,0,0.0,6.0
2024_25,35,Valeri,Parma,Inter,0,5.5,0,0,0.0,5.5
2024_25,35,Delprato,Parma,Inter,0,5.5,0,0,0.0,5.5
2024_25,35,Leoni,Parma,Inter,0,6.0,0,0,0.0,6.0
2024_25,35,Sohm,Parma,Inter,0,5.5,0,0,0.0,5.5
2024_25,35,Camara D.,Parma,Inter,0,6.0,0,0,0.0,6.0
2024_25,35,Hainaut,Parma,Inter,0,6.5,0,0,0.5,6.0
2024_25,35,Keita M.,Parma,Inter,0,5.5,0,0,0.0,5.5
2024_25,35,Ondrejka,Parma,Inter,0,6.5,0,0,0.0,6.5
2024_25,35,Benedyczak,Parma,Inter,0,6.0,0,0,0.0,6.0
2024_25,35,Bonny,Parma,Inter,0,6.0,0,0,0.0,6.0
2024_25,35,Pellegrino M.,Parma,Inter,0,6.0,0,0,0.0,6.0
2024_25,35,Svilar,Roma,Fiorentina,1,7.5,0,0,0.0,7.5
2024_25,35,Mancini,Roma,Fiorentina,1,6.5,0,0,0.0,6.5
2024_25,35,N'Dicka,Roma,Fiorentina,1,6.5,0,0,0.0,6.5
2024_25,35,Celik,Roma,Fiorentina,1,6.5,0,0,0.0,6.5
2024_25,35,Angelino,Roma,Fiorentina,1,6.5,0,0,0.0,6.5
2024_25,35,Rensch,Roma,Fiorentina,1,6.0,0,0,0.0,6.0
2024_25,35,Pellegrini Lo.,Roma,Fiorentina,1,5.5,0,0,0.0,5.5
2024_25,35,Cristante,Roma,Fiorentina,1,5.5,0,0,0.0,5.5
2024_25,35,El Shaarawy,Roma,Fiorentina,1,6.0,0,0,0.0,6.0
2024_25,35,Kone' M.,Roma,Fiorentina,1,6.0,0,0,0.0,6.0
2024_25,35,Baldanzi,Roma,Fiorentina,1,6.0,0,0,0.0,6.0
2024_25,35,Pisilli,Roma,Fiorentina,1,5.5,0,0,0.5,5.0
2024_25,35,Gourna-Douath,Roma,Fiorentina,1,6.0,0,0,0.0,6.0
2024_25,35,Shomurodov,Roma,Fiorentina,1,6.5,0,1,0.0,7.5
2024_25,35,Soule',Roma,Fiorentina,1,6.0,0,0,0.5,5.5
2024_25,35,Dovbyk,Roma,Fiorentina,1,7.0,1,0,0.0,10.0
2024_25,35,Milinkovic-Savic V.,Torino,Udinese,0,6.0,-1,0,0.0,5.0
2024_25,35,Biraghi,Torino,Udinese,0,6.5,0,0,0.0,6.5
2024_25,35,Walukiewicz,Torino,Udinese,0,5.5,0,0,0.0,5.5
2024_25,35,Maripan,Torino,Udinese,0,6.0,0,0,0.0,6.0
2024_25,35,Coco,Torino,Udinese,0,6.0,0,0,0.0,6.0
2024_25,35,Dembele' A.,Torino,Udinese,0,6.0,0,0,0.0,6.0
2024_25,35,Elmas,Torino,Udinese,0,6.5,0,0,0.0,6.5
2024_25,35,Ilic,Torino,Udinese,0,5.5,0,0,0.0,5.5
2024_25,35,Vlasic,Torino,Udinese,0,7.0,1,0,0.0,10.0
2024_25,35,Casadei,Torino,Udinese,0,5.5,0,0,0.5,5.0
2024_25,35,Gineitis,Torino,Udinese,0,6.0,0,0,0.0,6.0
2024_25,35,Perciun,Torino,Udinese,0,6.0,0,0,0.0,6.0
2024_25,35,Sanabria,Torino,Udinese,0,5.0,0,0,0.0,5.0
2024_25,35,Adams C.,Torino,Udinese,0,6.0,0,0,0.0,6.0
2024_25,35,Okoye,Udinese,Torino,1,6.0,-1,0,0.0,5.0
2024_25,35,Kamara H.,Udinese,Torino,1,6.5,0,1,0.0,7.5
2024_25,35,Bijol,Udinese,Torino,1,6.5,0,0,0.5,6.0
2024_25,35,Kristensen T.,Udinese,Torino,1,7.0,1,0,0.0,10.0
2024_25,35,Giannetti L.,Udinese,Torino,1,6.0,0,0,0.0,6.0
2024_25,35,Solet,Udinese,Torino,1,6.0,0,0,0.0,6.0
2024_25,35,Lovric,Udinese,Torino,1,5.5,0,0,0.0,5.5
2024_25,35,Zarraga,Udinese,Torino,1,7.0,1,0,0.0,10.0
2024_25,35,Karlstrom,Udinese,Torino,1,6.5,0,0,0.0,6.5
2024_25,35,Rui Modesto,Udinese,Torino,1,7.0,0,1,0.0,8.0
2024_25,35,Atta,Udinese,Torino,1,5.5,0,0,0.5,5.0
2024_25,35,Sanchez,Udinese,Torino,1,6.0,0,0,0.0,6.0
2024_25,35,Davis K.,Udinese,Torino,1,6.0,0,0,0.0,6.0
2024_25,35,Bravo,Udinese,Torino,1,6.0,0,0,0.0,6.0
2024_25,35,Radu I.,Venezia,Torino,0,6.5,-1,0,0.0,5.5
2024_25,35,Haps,Venezia,Torino,0,5.5,0,0,0.0,5.5
2024_25,35,Idzes,Venezia,Torino,0,5.5,0,0,0.0,5.5
2024_25,35,Schingtienne,Venezia,Torino,0,6.5,0,0,0.0,6.5
2024_25,35,Candè,Venezia,Torino,0,6.0,0,0,0.0,6.0
2024_25,35,Nicolussi Caviglia,Venezia,Torino,0,6.5,0,0,0.0,6.5
2024_25,35,Busio,Venezia,Torino,0,6.0,0,0,0.0,6.0
2024_25,35,Zerbin,Venezia,Torino,0,5.5,0,0,0.0,5.5
2024_25,35,Oristanio,Venezia,Torino,0,6.0,0,0,0.0,6.0
2024_25,35,Yeboah J.,Venezia,Torino,0,7.0,0,1,0.0,8.0
2024_25,35,Condè,Venezia,Torino,0,5.5,0,0,0.0,5.5
2024_25,35,Perez K.,Venezia,Torino,0,7.0,1,0,0.0,10.0
2024_25,35,Gytkjaer,Venezia,Torino,0,6.0,0,0,0.0,6.0
2024_25,35,Fila,Venezia,Torino,0,6.0,0,0,0.0,6.0
2024_25,35,Montipo',Verona,Juventus,0,6.0,-1,0,0.0,5.0
2024_25,35,Bradaric,Verona,Juventus,0,5.5,0,0,0.0,5.5
2024_25,35,Daniliuc,Verona,Juventus,0,5.5,0,0,0.0,5.5
2024_25,35,Tchatchoua,Verona,Juventus,0,5.5,0,0,0.0,5.5
2024_25,35,Frese,Verona,Juventus,0,6.0,0,0,0.0,6.0
2024_25,35,Valentini N.,Verona,Juventus,0,5.0,0,0,0.5,4.5
2024_25,35,Kastanos,Verona,Juventus,0,6.0,0,0,0.5,5.5
2024_25,35,Duda,Verona,Juventus,0,6.0,0,0,0.5,5.5
2024_25,35,Niasse,Verona,Juventus,0,6.0,0,0,0.0,6.0
2024_25,35,Serdar,Verona,Juventus,0,5.5,0,0,0.0,5.5
2024_25,35,Suslov,Verona,Juventus,0,5.5,0,0,0.0,5.5
2024_25,35,Bernede,Verona,Juventus,0,6.0,0,0,0.0,6.0
2024_25,35,Sarr A.,Verona,Juventus,0,5.5,0,0,0.0,5.5
2024_25,35,Mosquera,Verona,Juventus,0,6.0,0,0,0.0,6.0
2024_25,35,Tengstedt,Verona,Juventus,0,6.0,0,0,0.0,6.0
2024_25,36,Carnesecchi,Atalanta,Milan,0,6.0,-1,0,0.0,5.0
2024_25,36,Zappacosta,Atalanta,Milan,0,6.0,0,0,0.0,6.0
2024_25,36,Djimsiti,Atalanta,Milan,0,6.0,0,0,0.5,5.5
2024_25,36,Bellanova,Atalanta,Milan,0,5.5,0,0,0.0,5.5
2024_25,36,Kossounou,Atalanta,Milan,0,5.5,0,0,0.0,5.5
2024_25,36,De Roon,Atalanta,Milan,0,6.5,0,0,0.0,6.5
2024_25,36,Pasalic,Atalanta,Milan,0,6.0,0,0,0.0,6.0
2024_25,36,Samardzic,Atalanta,Milan,0,6.0,0,0,0.0,6.0
2024_25,36,Ederson D.s.,Atalanta,Milan,0,7.0,0,0,0.0,7.0
2024_25,36,Sulemana I.,Atalanta,Milan,0,7.0,1,0,0.0,10.0
2024_25,36,Lookman,Atalanta,Milan,0,7.0,1,0,0.0,10.0
2024_25,36,De Ketelaere,Atalanta,Milan,0,6.0,0,1,0.0,7.0
2024_25,36,Retegui,Atalanta,Milan,0,6.0,0,0,0.0,6.0
2024_25,36,Skorupski,Bologna,Napoli,0,6.0,-3,0,0.0,3.0
2024_25,36,De Silvestri,Bologna,Napoli,0,5.0,0,0,0.0,5.0
2024_25,36,Lykogiannis,Bologna,Napoli,0,6.0,0,0,0.0,6.0
2024_25,36,Erlic,Bologna,Napoli,0,5.5,0,0,0.0,5.5
2024_25,36,Lucumi',Bologna,Napoli,0,5.5,0,0,0.5,5.0
2024_25,36,Beukema,Bologna,Napoli,0,5.5,0,0,0.0,5.5
2024_25,36,Freuler,Bologna,Napoli,0,6.0,0,0,0.0,6.0
2024_25,36,Orsolini,Bologna,Napoli,0,6.5,1,0,0.0,9.5
2024_25,36,Pobega,Bologna,Napoli,0,5.5,0,0,0.0,5.5
2024_25,36,Aebischer,Bologna,Napoli,0,6.0,0,0,0.0,6.0
2024_25,36,Moro N.,Bologna,Napoli,0,5.5,0,0,0.0,5.5
2024_25,36,El Azzouzi,Bologna,Napoli,0,6.0,0,0,0.0,6.0
2024_25,36,Cambiaghi,Bologna,Napoli,0,5.5,0,0,0.0,5.5
2024_25,36,Castro S.,Bologna,Napoli,0,5.5,0,0,0.5,5.0
2024_25,36,Dallinga,Bologna,Napoli,0,6.0,0,1,0.0,7.0
2024_25,36,Dominguez B.,Bologna,Napoli,0,5.5,0,0,0.0,5.5
2024_25,36,Caprile,Cagliari,Udinese,1,6.0,-3,0,0.0,3.0
2024_25,36,Palomino,Cagliari,Udinese,1,5.5,0,0,0.0,5.5
2024_25,36,Augello,Cagliari,Udinese,1,5.5,0,0,0.0,5.5
2024_25,36,Zortea,Cagliari,Udinese,1,6.5,0,1,0.0,7.5
2024_25,36,Zappa,Cagliari,Udinese,1,5.0,0,0,0.0,5.0
2024_25,36,Obert,Cagliari,Udinese,1,5.5,0,0,0.0,5.5
2024_25,36,Viola,Cagliari,Udinese,1,5.5,0,0,0.0,5.5
2024_25,36,Deiola,Cagliari,Udinese,1,6.0,0,0,0.0,6.0
2024_25,36,Gaetano,Cagliari,Udinese,1,6.0,0,0,0.0,6.0
2024_25,36,Adopo,Cagliari,Udinese,1,6.5,1,0,0.5,9.0
2024_25,36,Marin,Cagliari,Udinese,1,6.0,0,0,0.0,6.0
2024_25,36,Makoumbou,Cagliari,Udinese,1,5.5,0,0,0.0,5.5
2024_25,36,Felici,Cagliari,Udinese,1,5.5,0,0,0.0,5.5
2024_25,36,Pavoletti,Cagliari,Udinese,1,6.0,0,0,0.5,5.5
2024_25,36,Piccoli,Cagliari,Udinese,1,5.0,0,0,0.5,4.5
2024_25,36,Luvumbo,Cagliari,Udinese,1,5.5,0,0,0.0,5.5
2024_25,36,Reina,Como,Verona,0,4.5,-1,0,0.0,3.5
2024_25,36,Goldaniga,Como,Verona,0,6.5,0,0,0.0,6.5
2024_25,36,Vojvoda,Como,Verona,0,5.5,0,0,0.0,5.5
2024_25,36,Valle,Como,Verona,0,6.5,0,0,0.0,6.5
2024_25,36,Kempf,Como,Verona,0,6.0,0,0,0.0,6.0
2024_25,36,Van Der Brempt,Como,Verona,0,6.5,0,0,0.0,6.5
2024_25,36,Strefezza,Como,Verona,0,7.5,1,0,0.0,10.5
2024_25,36,Caqueret,Como,Verona,0,7.0,1,0,0.5,9.5
2024_25,36,Da Cunha,Como,Verona,0,6.0,0,0,0.0,6.0
2024_25,36,Perrone,Como,Verona,0,6.5,0,1,0.0,7.5
2024_25,36,Engelhardt,Como,Verona,0,6.5,0,0,0.0,6.5
2024_25,36,Fadera,Como,Verona,0,6.0,0,0,0.0,6.0
2024_25,36,Paz N.,Como,Verona,0,7.5,0,1,0.0,8.5
2024_25,36,Cutrone,Como,Verona,0,6.5,1,0,0.0,9.5
2024_25,36,Douvikas,Como,Verona,0,6.0,0,0,0.0,6.0
2024_25,36,Vasquez D.,Empoli,Parma,1,5.5,-1,0,0.0,4.5
2024_25,36,Pezzella Giu.,Empoli,Parma,1,6.0,0,0,0.0,6.0
2024_25,36,Ismajli,Empoli,Parma,1,6.5,0,0,0.0,6.5
2024_25,36,Viti,Empoli,Parma,1,6.5,0,0,0.5,6.0
2024_25,36,Cacace,Empoli,Parma,1,5.0,0,0,0.5,4.5
2024_25,36,Sambia,Empoli,Parma,1,6.0,0,0,0.0,6.0
2024_25,36,Marianucci,Empoli,Parma,1,6.0,0,0,0.0,6.0
2024_25,36,Grassi,Empoli,Parma,1,6.5,0,0,0.0,6.5
2024_25,36,Henderson L.,Empoli,Parma,1,6.5,0,1,0.0,7.5
2024_25,36,Gyasi,Empoli,Parma,1,5.5,0,0,0.0,5.5
2024_25,36,Fazzini,Empoli,Parma,1,7.5,1,0,0.0,10.5
2024_25,36,Anjorin,Empoli,Parma,1,7.5,1,0,0.0,10.5
2024_25,36,Esposito Se.,Empoli,Parma,1,6.0,0,0,0.0,6.0
2024_25,36,Konate Is.,Empoli,Parma,1,6.5,0,1,0.0,7.5
2024_25,36,De Gea,Fiorentina,Genoa,1,6.0,-2,0,0.0,4.0
2024_25,36,Gosens,Fiorentina,Genoa,1,5.5,0,0,0.0,5.5
2024_25,36,Ranieri L.,Fiorentina,Genoa,1,5.5,0,0,0.5,5.0
2024_25,36,Mari',Fiorentina,Genoa,1,5.0,0,0,0.0,5.0
2024_25,36,Pongracic,Fiorentina,Genoa,1,5.5,0,0,0.0,5.5
2024_25,36,Dodo',Fiorentina,Genoa,1,5.5,0,0,0.5,5.0
2024_25,36,Mandragora,Fiorentina,Genoa,1,7.0,1,0,0.0,10.0
2024_25,36,Fagioli,Fiorentina,Genoa,1,5.5,0,0,0.0,5.5
2024_25,36,Adli,Fiorentina,Genoa,1,6.0,0,1,0.0,7.0
2024_25,36,Colpani,Fiorentina,Genoa,1,6.0,0,0,0.0,6.0
2024_25,36,Folorunsho,Fiorentina,Genoa,1,6.0,0,0,0.5,5.5
2024_25,36,Ndour,Fiorentina,Genoa,1,5.5,0,0,0.0,5.5
2024_25,36,Richardson,Fiorentina,Genoa,1,5.5,0,0,0.0,5.5
2024_25,36,Beltran L.,Fiorentina,Genoa,1,5.5,0,0,0.5,5.0
2024_25,36,Siegrist,Genoa,Fiorentina,0,6.5,-2,0,0.0,4.5
2024_25,36,Sabelli,Genoa,Fiorentina,0,5.5,0,0,0.0,5.5
2024_25,36,Bani,Genoa,Fiorentina,0,6.0,0,0,0.0,6.0
2024_25,36,Martin,Genoa,Fiorentina,0,6.5,0,1,0.0,7.5
2024_25,36,Vasquez,Genoa,Fiorentina,0,7.0,1,0,0.5,9.5
2024_25,36,Zanoli,Genoa,Fiorentina,0,6.0,0,0,0.0,6.0
2024_25,36,Norton-Cuffy,Genoa,Fiorentina,0,6.0,0,0,0.0,6.0
2024_25,36,Ahanor,Genoa,Fiorentina,0,6.5,0,0,0.0,6.5
2024_25,36,Otoa,Genoa,Fiorentina,0,5.5,0,0,0.0,5.5
2024_25,36,Messias,Genoa,Fiorentina,0,6.0,0,0,0.0,6.0
2024_25,36,Frendrup,Genoa,Fiorentina,0,5.5,0,0,0.0,5.5
2024_25,36,Masini,Genoa,Fiorentina,0,6.0,0,0,0.0,6.0
2024_25,36,Kasa,Genoa,Fiorentina,0,6.0,0,0,0.0,6.0
2024_25,36,Venturino,Genoa,Fiorentina,0,6.0,0,0,0.0,6.0
2024_25,36,Pinamonti,Genoa,Fiorentina,0,6.0,0,0,0.0,6.0
2024_25,36,Vitinha O.,Genoa,Fiorentina,0,5.5,0,0,0.5,5.0
2024_25,36,Martinez Jo.,Inter,Lazio,0,6.5,0,0,0.0,6.5
2024_25,36,Dimarco,Inter,Lazio,0,6.5,0,0,0.0,6.5
2024_25,36,De Vrij,Inter,Lazio,0,6.5,0,0,0.0,6.5
2024_25,36,Acerbi,Inter,Lazio,0,6.0,0,0,0.0,6.0
2024_25,36,Bastoni,Inter,Lazio,0,6.5,0,0,0.0,6.5
2024_25,36,Darmian,Inter,Lazio,0,6.0,0,0,0.0,6.0
2024_25,36,Dumfries,Inter,Lazio,0,6.5,0,0,0.0,6.5
2024_25,36,Carlos Augusto,Inter,Lazio,0,6.0,0,0,0.5,5.5
2024_25,36,Bisseck,Inter,Lazio,0,6.5,0,0,0.5,6.0
2024_25,36,Zielinski,Inter,Lazio,0,6.0,0,0,0.0,6.0
2024_25,36,Barella,Inter,Lazio,0,6.0,0,0,0.0,6.0
2024_25,36,Calhanoglu,Inter,Lazio,0,6.5,0,0,0.0,6.5
2024_25,36,Zalewski,Inter,Lazio,0,7.5,1,0,0.5,10.0
2024_25,36,Asllani,Inter,Lazio,0,7.0,1,0,0.0,10.0
2024_25,36,Correa,Inter,Lazio,0,6.0,0,0,0.0,6.0
2024_25,36,Taremi,Inter,Lazio,0,6.5,0,0,0.0,6.5
2024_25,36,Di Gregorio,Juventus,Lecce,0,6.5,-1,0,0.0,5.5
2024_25,36,Kalulu,Juventus,Lecce,0,4.5,0,0,1.0,3.5
2024_25,36,Savona,Juventus,Lecce,0,5.0,0,0,0.5,4.5
2024_25,36,Alberto Costa,Juventus,Lecce,0,6.5,0,0,0.0,6.5
