league,season,team,player,nationality,position,age,birth_year,minutes_90s,passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_completed,passes_offsides,passes_blocked
ITA-Serie A,2324,Monza,Dany Mota,POR,"FW,MF",25,1998,22.8,836,775,58,9,1,5,89,5,31,3,23,0,625,3,33
ITA-Serie A,2324,Monza,Davide Bettella,ITA,MF,23,2000,0.0,5,5,0,0,0,0,0,0,0,0,0,0,3,0,0
ITA-Serie A,2324,Monza,Gianluca Caprari,ITA,"MF,FW",30,1993,3.2,124,114,9,1,0,0,8,2,5,1,3,0,98,1,7
ITA-Serie A,2324,Monza,Giorgio Cittadini,ITA,DF,21,2002,0.2,6,5,1,1,0,0,0,0,0,0,0,0,5,0,0
ITA-Serie A,2324,Monza,Giorgos Kyriakopoulos,GRE,DF,27,1996,19.0,1080,908,170,17,0,0,84,136,17,1,16,0,891,2,30
ITA-Serie A,2324,Monza,Giulio Donati,ITA,DF,33,1990,0.4,46,40,6,1,0,0,4,5,0,0,0,0,38,0,1
ITA-Serie A,2324,Monza,Jean-Daniel Akpa-Akpro,CIV,MF,30,1992,7.8,263,260,3,1,1,1,1,0,0,0,0,0,220,0,11
ITA-Serie A,2324,Monza,Lorenzo Colombo,ITA,FW,21,2002,15.1,263,252,11,1,0,4,2,2,0,0,0,0,185,0,7
ITA-Serie A,2324,Monza,Luca Caldirola,ITA,DF,32,1991,23.8,1374,1294,78,43,0,7,4,12,0,0,0,0,1247,2,10
ITA-Serie A,2324,Monza,Matteo Pessina,ITA,MF,26,1997,35.8,2154,2037,112,65,1,9,19,4,0,0,0,0,1903,5,26
ITA-Serie A,2324,Monza,Michele Di Gregorio,ITA,GK,26,1997,31.9,1350,1053,296,73,0,2,0,0,0,0,0,0,1054,1,1
ITA-Serie A,2324,Monza,Milan Đurić,BIH,FW,33,1990,14.0,272,268,4,0,0,0,1,0,0,0,0,0,140,0,5
ITA-Serie A,2324,Monza,Mirko Marić,CRO,FW,28,1995,3.2,91,87,4,0,0,0,1,0,0,0,0,0,66,0,4
ITA-Serie A,2324,Monza,Pablo Marí,ESP,DF,29,1993,29.1,1737,1670,66,31,0,5,4,12,0,0,0,0,1581,1,6
ITA-Serie A,2324,Monza,Papu Gómez,ARG,"MF,FW",35,1988,0.5,19,13,5,1,1,0,5,0,4,1,2,0,11,1,0
ITA-Serie A,2324,Monza,Patrick Ciurria,ITA,"DF,MF",28,1995,17.8,847,740,106,7,2,2,53,92,7,2,4,0,662,1,25
ITA-Serie A,2324,Monza,Pedro Pereira,POR,DF,25,1998,9.3,517,448,66,2,0,2,37,64,0,0,0,0,406,3,17
ITA-Serie A,2324,Monza,Pepín,EQG,"MF,FW",26,1996,2.7,143,134,7,2,2,1,4,2,3,0,3,0,113,2,3
ITA-Serie A,2324,Monza,Roberto Gagliardini,ITA,"MF,DF",29,1994,26.2,1487,1427,57,45,2,13,8,8,3,0,0,0,1339,3,11
ITA-Serie A,2324,Monza,Samuele Birindelli,ITA,DF,24,1999,22.4,1104,939,160,11,1,14,54,148,1,0,0,0,902,5,31
ITA-Serie A,2324,Monza,Samuele Vignato,ITA,"MF,FW",19,2004,3.8,128,118,10,2,1,3,8,1,6,0,5,0,107,0,3
ITA-Serie A,2324,Monza,Valentin Carboni,ARG,"MF,FW",18,2005,13.0,523,507,16,3,4,4,14,2,6,2,2,0,436,0,20
ITA-Serie A,2324,Monza,Warren Bondo,FRA,MF,19,2003,16.4,621,602,16,6,0,3,2,3,1,0,0,0,557,3,11
ITA-Serie A,2324,Napoli,Alessandro Zanoli,ITA,"DF,FW",22,2000,0.6,40,37,3,0,0,0,2,3,0,0,0,0,33,0,0
ITA-Serie A,2324,Napoli,Alessio Zerbin,ITA,"FW,DF",24,1999,1.7,71,63,8,1,0,1,7,6,1,0,1,0,56,0,5
ITA-Serie A,2324,Napoli,Alex Meret,ITA,GK,26,1997,30.8,914,726,185,48,0,1,0,0,0,0,0,0,769,3,1
ITA-Serie A,2324,Napoli,Amir Rrahmani,KVX,DF,29,1994,28.9,2255,2153,97,72,0,45,4,6,0,0,0,0,2028,5,8
ITA-Serie A,2324,Napoli,Andre-Frank Zambo Anguissa,CMR,MF,27,1995,31.0,1839,1803,32,18,4,4,20,14,0,0,0,0,1604,4,24
ITA-Serie A,2324,Napoli,Cyril Ngonge,BEL,FW,23,2000,3.5,144,131,13,2,1,1,20,2,9,4,5,0,107,0,4
ITA-Serie A,2324,Napoli,Diego Demme,GER,MF,31,1991,0.8,76,76,0,0,0,2,3,0,0,0,0,0,63,0,1
ITA-Serie A,2324,Napoli,Elif Elmas,MKD,"FW,MF",23,1999,3.8,191,183,7,1,0,0,6,3,3,0,1,0,167,1,4
ITA-Serie A,2324,Napoli,Giacomo Raspadori,ITA,"FW,MF",23,2000,17.6,709,638,68,15,6,18,65,5,28,5,18,0,525,3,20
ITA-Serie A,2324,Napoli,Gianluca Gaetano,ITA,MF,23,2000,1.8,79,78,1,1,0,1,3,0,0,0,0,0,70,0,1
ITA-Serie A,2324,Napoli,Giovanni Di Lorenzo,ITA,DF,29,1993,35.9,2732,2336,386,42,6,26,126,343,1,0,0,0,2314,10,46
ITA-Serie A,2324,Napoli,Giovanni Simeone,ARG,FW,28,1995,8.9,187,170,15,0,2,0,6,0,0,0,0,0,132,2,4
ITA-Serie A,2324,Napoli,Hamed Junior Traorè,CIV,MF,23,2000,4.2,196,195,1,1,0,3,7,0,0,0,0,0,167,0,1
ITA-Serie A,2324,Napoli,Jens Cajuste,SWE,MF,23,1999,11.3,435,425,8,1,1,1,6,7,0,0,0,0,369,2,9
ITA-Serie A,2324,Napoli,Jesper Lindstrøm,DEN,"FW,MF",23,2000,4.8,229,215,14,4,1,2,12,6,4,1,2,1,188,0,11
ITA-Serie A,2324,Napoli,Juan Jesus,BRA,DF,32,1991,23.5,1709,1621,86,60,0,7,0,16,0,0,0,0,1547,2,12
ITA-Serie A,2324,Napoli,Khvicha Kvaratskhelia,GEO,FW,22,2001,30.4,1200,1110,86,17,6,30,99,22,45,27,12,0,965,4,22
ITA-Serie A,2324,Napoli,Leander Dendoncker,BEL,MF,28,1995,0.3,27,26,1,1,0,0,0,0,0,0,0,0,23,0,0
ITA-Serie A,2324,Napoli,Leo Skiri Østigård,NOR,DF,23,1999,18.1,1339,1297,37,25,0,8,2,6,0,0,0,0,1172,5,4
ITA-Serie A,2324,Napoli,Mathías Olivera,URU,DF,25,1997,17.4,1175,992,182,26,1,6,27,156,0,0,0,0,1024,1,22
ITA-Serie A,2324,Napoli,Matteo Politano,ITA,FW,29,1993,26.2,1292,1137,145,36,2,31,135,38,65,30,13,2,994,10,43
ITA-Serie A,2324,Napoli,Mário Rui,POR,DF,32,1991,13.4,1068,906,162,40,2,11,62,106,16,0,15,0,860,0,16
ITA-Serie A,2324,Napoli,Natan,BRA,DF,22,2001,10.6,666,619,46,22,0,7,5,24,0,0,0,0,581,1,6
ITA-Serie A,2324,Napoli,Nikita Contini Baranovsky,ITA,GK,27,1996,0.2,4,2,2,1,0,0,0,0,0,0,0,0,4,0,0
ITA-Serie A,2324,Napoli,Pasquale Mazzocchi,ITA,DF,28,1995,4.8,276,237,39,4,2,3,14,35,0,0,0,0,225,0,2
ITA-Serie A,2324,Napoli,Pierluigi Gollini,ITA,GK,28,1995,7.0,266,197,69,16,0,2,0,0,0,0,0,0,218,0,0
ITA-Serie A,2324,Napoli,Piotr Zieliński,POL,MF,29,1994,21.4,1255,1145,102,28,5,7,89,2,68,14,37,0,1037,8,17
ITA-Serie A,2324,Napoli,Stanislav Lobotka,SVK,MF,28,1994,36.5,2278,2209,63,37,4,14,3,2,0,0,0,0,2081,6,14
ITA-Serie A,2324,Napoli,Victor Osimhen,NGA,FW,24,1998,22.0,290,269,17,0,1,1,14,3,0,0,0,0,194,4,15
ITA-Serie A,2324,Roma,Andrea Belotti,ITA,FW,29,1993,7.5,155,141,13,0,1,0,4,2,0,0,0,0,115,1,10
ITA-Serie A,2324,Roma,Angeliño,ESP,DF,26,1997,12.7,715,610,101,12,0,4,53,87,2,1,0,0,546,4,11
ITA-Serie A,2324,Roma,Bryan Cristante,ITA,"MF,DF",28,1995,36.5,2178,2140,30,28,5,21,29,2,0,0,0,0,1785,8,43
ITA-Serie A,2324,Roma,Chris Smalling,ENG,DF,33,1989,4.3,228,224,4,4,0,2,0,0,0,0,0,0,197,0,1
ITA-Serie A,2324,Roma,Dean Huijsen,ESP,DF,18,2005,5.7,459,441,18,6,0,2,1,7,0,0,0,0,400,0,10
ITA-Serie A,2324,Roma,Diego Llorente,ESP,DF,29,1993,24.1,1648,1592,55,28,1,3,6,8,0,0,0,0,1501,1,11
ITA-Serie A,2324,Roma,Edoardo Bove,ITA,MF,21,2002,19.8,780,764,11,10,3,3,8,1,0,0,0,0,649,5,19
ITA-Serie A,2324,Roma,Gianluca Mancini,ITA,DF,27,1996,31.9,2011,1909,98,72,2,7,24,5,0,0,0,0,1744,4,6
ITA-Serie A,2324,Roma,Houssem Aouar,ALG,"MF,FW",25,1998,8.4,359,344,15,4,0,0,10,3,8,5,2,0,300,0,8
ITA-Serie A,2324,Roma,João Costa,BRA,"MF,FW",18,2005,0.2,9,7,2,0,0,0,1,1,0,0,0,0,7,0,1
ITA-Serie A,2324,Roma,Leandro Paredes,ARG,MF,29,1994,29.3,2129,1950,177,104,3,20,82,12,60,33,24,0,1880,2,20
ITA-Serie A,2324,Roma,Leonardo Spinazzola,ITA,DF,30,1993,14.6,849,731,112,8,3,7,84,104,0,0,0,0,663,6,17
ITA-Serie A,2324,Roma,Lorenzo Pellegrini,ITA,MF,27,1996,20.7,850,779,70,27,9,3,76,2,40,19,17,0,665,1,16
ITA-Serie A,2324,Roma,Mile Svilar,SRB,GK,23,1999,15.0,605,492,113,24,0,0,0,0,0,0,0,0,526,0,0
ITA-Serie A,2324,Roma,Niccolò Pisilli,ITA,MF,18,2004,0.1,6,6,0,0,0,0,0,0,0,0,0,0,5,0,0
ITA-Serie A,2324,Roma,Nicola Zalewski,POL,"DF,FW",21,2002,10.8,471,406,63,9,0,4,38,53,1,0,1,0,358,2,23
ITA-Serie A,2324,Roma,Obite N'Dicka,CIV,DF,23,1999,24.1,1587,1523,62,38,0,2,11,7,0,0,0,0,1437,2,7
ITA-Serie A,2324,Roma,Ola Solbakken,NOR,FW,24,1998,0.3,8,8,0,0,0,0,1,0,0,0,0,0,6,0,0
ITA-Serie A,2324,Roma,Paulo Dybala,ARG,"FW,MF",29,1993,21.8,1000,877,117,27,7,11,88,10,54,22,27,0,790,6,20
ITA-Serie A,2324,Roma,Rasmus Kristensen,DEN,DF,26,1997,19.4,1037,879,152,8,1,1,44,144,0,0,0,0,799,6,25
ITA-Serie A,2324,Roma,Renato Sanches,POR,MF,25,1997,1.6,77,76,1,1,0,0,4,0,0,0,0,0,67,0,1
ITA-Serie A,2324,Roma,Riccardo Pagano,ITA,"MF,DF",18,2004,0.6,23,22,1,0,0,0,1,0,1,1,0,0,20,0,0
ITA-Serie A,2324,Roma,Rick Karsdorp,NED,DF,28,1995,13.2,684,559,119,4,0,2,28,115,0,0,0,0,544,6,15
ITA-Serie A,2324,Roma,Romelu Lukaku,BEL,FW,30,1993,29.3,621,574,40,0,0,1,13,0,0,0,0,0,438,7,26
ITA-Serie A,2324,Roma,Rui Patrício,POR,GK,35,1988,23.0,630,442,187,50,0,0,0,0,0,0,0,0,493,1,0
ITA-Serie A,2324,Roma,Sardar Azmoun,IRN,"FW,MF",28,1995,6.5,156,152,4,1,1,1,2,1,0,0,0,0,108,0,8
ITA-Serie A,2324,Roma,Stephan El Shaarawy,ITA,"FW,DF",30,1992,19.3,662,617,42,1,2,9,17,39,1,1,0,0,545,3,17
ITA-Serie A,2324,Roma,Tammy Abraham,ENG,FW,25,1997,2.7,40,37,2,0,0,0,2,0,0,0,0,0,19,1,1
ITA-Serie A,2324,Roma,Tommaso Baldanzi,ITA,"FW,MF",20,2003,5.8,205,201,4,0,1,0,7,4,0,0,0,0,175,0,2
ITA-Serie A,2324,Roma,Zeki Çelik,TUR,DF,26,1997,7.5,341,280,61,5,1,3,20,56,0,0,0,0,284,0,3
ITA-Serie A,2324,Salernitana,Agustín Martegani,ARG,MF,23,2000,8.1,297,280,12,8,1,1,1,2,2,0,0,0,248,5,4
ITA-Serie A,2324,Salernitana,Alessandro Zanoli,ITA,DF,22,2000,10.2,434,356,78,3,1,4,30,75,0,0,0,0,322,0,18
ITA-Serie A,2324,Salernitana,Andres Sfait,ROU,"DF,MF",18,2004,0.3,6,5,1,0,0,0,1,1,0,0,0,0,4,0,1
ITA-Serie A,2324,Salernitana,Antonio Candreva,ITA,"MF,FW",36,1987,30.6,1407,1164,240,74,4,32,223,40,88,11,44,0,1019,3,41
ITA-Serie A,2324,Salernitana,Benoît Costil,FRA,GK,36,1987,13.0,428,273,154,50,0,0,1,0,0,0,0,0,258,1,0
ITA-Serie A,2324,Salernitana,Boulaye Dia,SEN,"FW,MF",26,1996,12.7,244,227,16,2,2,5,1,0,0,0,0,0,204,1,5
ITA-Serie A,2324,Salernitana,Chukwubuikem Ikwuemesi,NGA,FW,21,2001,11.8,167,156,10,0,3,0,2,0,0,0,0,0,110,1,4
ITA-Serie A,2324,Salernitana,Domagoj Bradarić,CRO,DF,23,1999,30.5,1536,1248,286,33,2,10,81,243,9,3,6,0,1184,2,41
ITA-Serie A,2324,Salernitana,Dylan Bronn,TUN,"DF,MF",28,1995,0.6,12,12,0,0,0,0,0,0,0,0,0,0,8,0,0
ITA-Serie A,2324,Salernitana,Emanuel Vignato,ITA,"MF,FW",22,2000,3.5,120,115,5,0,0,1,2,1,0,0,0,0,90,0,5
ITA-Serie A,2324,Salernitana,Emil Bohinen,NOR,MF,24,1999,5.9,333,321,12,11,0,1,2,0,0,0,0,0,262,0,16
ITA-Serie A,2324,Salernitana,Erik Botheim,NOR,"FW,MF",23,2000,3.5,65,61,4,0,0,1,1,0,0,0,0,0,48,0,1
ITA-Serie A,2324,Salernitana,Federico Fazio,ARG,DF,36,1987,15.1,587,540,44,34,0,2,0,8,0,0,0,0,440,3,5
ITA-Serie A,2324,Salernitana,Flavius Daniliuc,AUT,DF,22,2001,8.3,411,368,41,11,1,4,1,30,0,0,0,0,350,2,8
ITA-Serie A,2324,Salernitana,Gerardo Fusco,ITA,FW,18,2005,0.2,7,7,0,0,0,0,1,0,0,0,0,0,5,0,0
ITA-Serie A,2324,Salernitana,Giulio Maggiore,ITA,MF,25,1998,20.0,797,777,13,12,1,4,3,0,0,0,0,0,619,7,23
ITA-Serie A,2324,Salernitana,Grigoris Kastanos,CYP,"MF,DF",25,1998,16.4,650,549,98,21,4,10,38,49,27,5,6,0,458,3,23
ITA-Serie A,2324,Salernitana,Guillermo Ochoa,MEX,GK,38,1985,21.0,652,397,253,82,0,0,0,0,0,0,0,0,393,2,1
ITA-Serie A,2324,Salernitana,Iron Gomis,FRA,MF,23,1999,1.5,69,67,2,1,0,0,1,0,1,0,0,0,62,0,2
ITA-Serie A,2324,Salernitana,Jovane Cabral,CPV,"MF,FW",25,1998,7.5,245,227,16,4,1,7,14,5,1,1,0,0,185,2,6
ITA-Serie A,2324,Salernitana,Junior Sambia,FRA,"DF,MF",26,1996,11.5,508,419,88,8,0,1,28,75,5,1,4,0,397,1,10
ITA-Serie A,2324,Salernitana,Jérôme Boateng,GER,DF,34,1988,2.6,126,124,2,2,0,0,1,0,0,0,0,0,106,0,0
ITA-Serie A,2324,Salernitana,Kostas Manolas,GRE,DF,32,1991,5.4,303,295,8,8,1,2,1,0,0,0,0,0,276,0,0
ITA-Serie A,2324,Salernitana,Lassana Coulibaly,MLI,MF,27,1996,23.1,873,852,14,14,1,5,8,0,0,0,0,0,736,7,20
ITA-Serie A,2324,Salernitana,Lorenzo Pirola,ITA,DF,21,2002,22.1,1040,980,59,36,0,3,2,10,0,0,0,0,868,1,12
ITA-Serie A,2324,Salernitana,Loum Tchaouna,FRA,"FW,MF",19,2003,23.3,766,717,43,3,1,12,70,10,8,4,1,0,505,6,35
ITA-Serie A,2324,Salernitana,Mamadou Coulibaly,SEN,DF,24,1999,0.0,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0
ITA-Serie A,2324,Salernitana,Marco Pellegrino,ARG,DF,21,2002,6.1,256,238,18,7,0,0,1,11,0,0,0,0,211,0,3
ITA-Serie A,2324,Salernitana,Mateusz Łęgowski,POL,MF,20,2003,12.7,378,370,7,5,1,2,6,2,0,0,0,0,292,1,17
ITA-Serie A,2324,Salernitana,Matteo Lovato,ITA,DF,23,2000,10.5,400,366,30,28,0,1,1,1,0,0,0,0,323,4,2
ITA-Serie A,2324,Salernitana,Niccolò Pierozzi,ITA,DF,21,2001,9.7,348,294,54,18,0,0,6,36,0,0,0,0,264,0,8
ITA-Serie A,2324,Salernitana,Norbert Gyömbér,SVK,DF,31,1992,19.6,750,709,39,30,0,1,0,9,0,0,0,0,630,2,2
ITA-Serie A,2324,Salernitana,Pasquale Mazzocchi,ITA,DF,28,1995,14.1,635,502,131,11,1,4,42,119,1,0,1,0,460,2,17
ITA-Serie A,2324,Salernitana,Shon Weissman,ISR,"FW,DF",27,1996,5.5,67,62,5,0,0,0,0,1,0,0,0,0,49,0,1
ITA-Serie A,2324,Salernitana,Simeon Nwankwo,NGA,FW,31,1992,7.6,133,125,7,1,1,0,0,1,0,0,0,0,83,1,7
ITA-Serie A,2324,Salernitana,Toma Bašić,CRO,MF,26,1996,12.9,540,503,35,22,1,6,25,7,6,1,4,0,442,2,11
ITA-Serie A,2324,Salernitana,Triantafyllos Pasaridīs,GRE,DF,27,1996,5.0,172,164,8,7,0,0,0,1,0,0,0,0,141,0,2
ITA-Serie A,2324,Salernitana,Trivante Stewart,JAM,"FW,MF",23,2000,1.1,27,21,6,0,0,0,2,0,0,0,0,0,18,0,0
ITA-Serie A,2324,Salernitana,Vincenzo Fiorillo,ITA,GK,33,1990,4.0,128,59,67,13,0,0,0,0,0,0,0,0,53,2,0
ITA-Serie A,2324,Sassuolo,Alessio Cragno,ITA,GK,29,1994,3.0,100,68,32,10,0,0,0,0,0,0,0,0,69,0,0
ITA-Serie A,2324,Sassuolo,Andrea Consigli,ITA,GK,36,1987,35.0,1235,855,379,126,0,1,0,1,0,0,0,0,838,1,0
ITA-Serie A,2324,Sassuolo,Andrea Pinamonti,ITA,FW,24,1999,34.2,630,553,75,0,1,1,10,0,0,0,0,0,411,2,27
ITA-Serie A,2324,Sassuolo,Armand Lauriente,FRA,FW,24,1998,32.3,908,805,103,15,4,11,135,14,72,47,6,1,628,0,32
ITA-Serie A,2324,Sassuolo,Cristian Volpato,ITA,"MF,FW",19,2003,7.2,301,278,23,1,0,5,47,3,19,11,6,0,195,0,8
ITA-Serie A,2324,Sassuolo,Daniel Boloca,ROU,MF,24,1998,22.5,1064,1048,15,13,1,3,8,0,0,0,0,0,956,1,15
ITA-Serie A,2324,Sassuolo,Domenico Berardi,ITA,FW,28,1994,15.9,641,583,55,19,8,24,72,7,29,19,0,0,409,3,15
ITA-Serie A,2324,Sassuolo,Emil Ceide,NOR,"FW,MF",21,2001,2.0,59,59,0,0,1,0,5,0,0,0,0,0,40,0,5
ITA-Serie A,2324,Sassuolo,Filippo Missori,ITA,DF,19,2004,3.0,113,86,27,2,0,0,5,25,0,0,0,0,89,0,2
ITA-Serie A,2324,Sassuolo,Gian Marco Ferrari,ITA,DF,31,1992,25.2,1300,1193,104,69,0,10,14,7,0,0,0,0,1073,3,6
ITA-Serie A,2324,Sassuolo,Grégoire Defrel,MTQ,"FW,MF",32,1991,8.4,221,209,10,1,0,0,2,3,2,0,0,0,187,2,6
ITA-Serie A,2324,Sassuolo,Jeremy Toljan,GER,DF,28,1994,23.1,1007,797,207,24,0,3,50,182,1,0,0,0,775,3,26
ITA-Serie A,2324,Sassuolo,Josh Doig,SCO,DF,21,2002,14.9,591,413,177,4,0,2,47,172,1,0,1,0,404,1,19
ITA-Serie A,2324,Sassuolo,Justin Kumi,ITA,FW,19,2004,0.0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0
ITA-Serie A,2324,Sassuolo,Kevin Miranda,ITA,DF,20,2003,0.2,10,10,0,0,0,0,0,0,0,0,0,0,9,0,0
ITA-Serie A,2324,Sassuolo,Kristian Thorstvedt,NOR,MF,24,1999,26.6,978,957,20,13,0,8,26,2,5,2,2,0,710,1,28
ITA-Serie A,2324,Sassuolo,Luca Lipani,ITA,MF,18,2005,4.3,160,157,3,3,0,2,5,0,0,0,0,0,123,0,3
ITA-Serie A,2324,Sassuolo,Marash Kumbulla,ALB,DF,23,2000,4.0,106,98,8,3,0,0,0,0,0,0,0,0,83,0,0
ITA-Serie A,2324,Sassuolo,Marcus Pedersen,NOR,DF,23,2000,17.9,735,566,168,8,0,1,57,160,0,0,0,0,563,1,22
ITA-Serie A,2324,Sassuolo,Martin Erlic,CRO,DF,25,1998,29.1,1214,1144,68,53,0,13,5,7,0,0,0,0,972,2,7
ITA-Serie A,2324,Sassuolo,Matheus Henrique,BRA,MF,25,1997,27.8,1017,963,51,22,5,16,26,9,15,5,8,0,831,3,17
ITA-Serie A,2324,Sassuolo,Mattia Viti,ITA,DF,21,2002,10.9,486,396,90,23,0,0,1,47,0,0,0,0,406,0,4
ITA-Serie A,2324,Sassuolo,Matías Viña,URU,DF,25,1997,11.3,528,422,106,17,1,2,29,88,1,0,1,0,390,0,12
ITA-Serie A,2324,Sassuolo,Maxime Lopez,FRA,MF,25,1997,1.6,136,134,2,2,1,1,0,0,0,0,0,0,124,0,1
ITA-Serie A,2324,Sassuolo,Nedim Bajrami,ALB,"MF,FW",24,1999,14.6,460,376,83,20,2,1,78,10,44,17,22,0,330,1,12
ITA-Serie A,2324,Sassuolo,Pedro Obiang,EQG,MF,31,1992,5.0,188,177,11,10,0,2,1,0,0,0,0,0,152,0,4
ITA-Serie A,2324,Sassuolo,Ruan,BRA,DF,24,1999,16.8,698,636,62,33,0,1,2,17,0,0,0,0,593,0,10
ITA-Serie A,2324,Sassuolo,Samu Castillejo,ESP,"FW,MF",28,1995,6.0,283,253,29,13,0,2,34,3,13,7,3,0,213,1,4
ITA-Serie A,2324,Sassuolo,Samuele Mulattieri,ITA,"FW,MF",22,2000,5.1,116,100,15,0,0,2,0,0,0,0,0,0,81,1,1
ITA-Serie A,2324,Sassuolo,Uroš Račić,SRB,MF,25,1998,9.1,396,391,5,4,1,7,2,1,0,0,0,0,322,0,4
ITA-Serie A,2324,Torino,Adam Masina,MAR,DF,29,1994,11.4,652,620,31,8,0,1,4,17,0,0,0,0,557,1,2
ITA-Serie A,2324,Torino,Adrien Tameze,CMR,"DF,MF",29,1994,23.8,1276,1218,56,39,1,5,15,16,0,0,0,0,1106,2,23
ITA-Serie A,2324,Torino,Alessandro Buongiorno,ITA,DF,24,1999,28.1,1187,1162,25,21,1,2,3,3,0,0,0,0,1012,0,7
ITA-Serie A,2324,Torino,Alessandro Dellavalle,ITA,DF,19,2004,0.2,6,6,0,0,0,1,0,0,0,0,0,0,5,0,1
ITA-Serie A,2324,Torino,Antonio Sanabria,PAR,"FW,MF",27,1996,23.7,624,587,37,2,0,5,6,2,0,0,0,0,494,0,17
ITA-Serie A,2324,Torino,Brandon Soppy,FRA,DF,21,2002,2.0,92,67,25,4,0,0,3,21,0,0,0,0,68,0,7
ITA-Serie A,2324,Torino,David Okereke,NGA,"FW,MF",25,1997,2.8,92,91,1,0,0,0,4,1,0,0,0,0,72,0,4
ITA-Serie A,2324,Torino,David Zima,CZE,DF,22,2000,1.0,43,43,0,0,0,0,0,0,0,0,0,0,36,0,0
ITA-Serie A,2324,Torino,Demba Seck,SEN,MF,22,2001,4.7,109,109,0,0,0,0,2,0,0,0,0,0,82,0,7
ITA-Serie A,2324,Torino,Duván Zapata,COL,FW,32,1991,32.0,752,707,39,2,1,8,50,9,0,0,0,0,492,6,31
ITA-Serie A,2324,Torino,Gvidas Gineitis,LTU,MF,19,2004,6.0,284,256,27,12,0,2,22,0,15,10,4,0,227,1,7
ITA-Serie A,2324,Torino,Ivan Ilić,SRB,MF,22,2001,23.3,1336,1184,145,81,1,7,91,5,59,59,0,0,1101,7,21
ITA-Serie A,2324,Torino,Karol Linetty,POL,MF,28,1995,20.6,884,849,31,24,0,7,19,2,5,2,3,0,755,4,8
ITA-Serie A,2324,Torino,Koffi Djidji,CIV,DF,30,1992,8.4,434,411,20,10,0,0,2,10,0,0,0,0,372,3,3
ITA-Serie A,2324,Torino,Luca Gemello,ITA,GK,23,2000,2.0,118,99,17,5,0,0,0,0,0,0,0,0,95,2,0
ITA-Serie A,2324,Torino,Matteo Lovato,ITA,DF,23,2000,6.0,272,266,6,5,0,0,0,1,0,0,0,0,243,0,1
ITA-Serie A,2324,Torino,Mërgim Vojvoda,KVX,DF,28,1995,15.3,964,818,142,18,2,11,64,102,22,21,0,0,762,4,15
ITA-Serie A,2324,Torino,Nemanja Radonjić,SRB,"MF,FW",27,1996,4.2,89,86,2,0,0,1,11,2,0,0,0,0,57,1,5
ITA-Serie A,2324,Torino,Nikola Vlašić,CRO,"MF,FW",25,1997,29.0,998,989,5,2,5,5,37,2,0,0,0,0,806,4,25
ITA-Serie A,2324,Torino,Perr Schuurs,NED,DF,23,1999,8.6,406,393,12,9,0,6,2,3,0,0,0,0,359,1,4
ITA-Serie A,2324,Torino,Pietro Pellegri,ITA,FW,22,2001,8.4,138,124,14,0,0,0,5,2,0,0,0,0,86,0,8
ITA-Serie A,2324,Torino,Raoul Bellanova,ITA,DF,23,2000,33.8,1579,1285,288,14,0,4,178,274,0,0,0,0,1232,6,44
ITA-Serie A,2324,Torino,Ricardo Rodríguez,SUI,DF,30,1992,30.8,1677,1566,108,28,1,11,57,51,15,11,4,0,1401,3,14
ITA-Serie A,2324,Torino,Saba Sazonov,GEO,DF,21,2002,4.0,187,184,3,1,0,1,0,2,0,0,0,0,163,0,1
ITA-Serie A,2324,Torino,Samuele Ricci,ITA,MF,21,2001,26.6,1310,1224,83,68,1,3,54,7,8,4,2,1,1121,3,21
ITA-Serie A,2324,Torino,Simone Verdi,ITA,FW,31,1992,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
ITA-Serie A,2324,Torino,Valentino Lazaro,AUT,"DF,MF",27,1996,22.2,1106,884,216,17,1,3,127,147,52,37,11,0,839,6,23
ITA-Serie A,2324,Torino,Vanja Milinković-Savić,SRB,GK,26,1997,36.0,1536,1207,320,81,0,4,0,0,0,0,0,0,984,9,0
ITA-Serie A,2324,Torino,Yann Karamoh,FRA,"MF,FW",25,1998,1.8,66,61,5,0,0,0,5,5,0,0,0,0,45,0,1
ITA-Serie A,2324,Torino,Zanos Savva,CYP,"DF,MF",17,2005,0.3,11,10,1,0,0,0,0,1,0,0,0,0,5,0,0
ITA-Serie A,2324,Udinese,Adam Masina,MAR,DF,29,1994,0.7,30,27,3,0,0,0,0,3,0,0,0,0,22,0,1
ITA-Serie A,2324,Udinese,Antonio Tikvić,CRO,DF,19,2004,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITA-Serie A,2324,Udinese,Axel Guessand,FRA,DF,18,2004,0.5,27,27,0,0,0,1,0,0,0,0,0,0,21,0,0
ITA-Serie A,2324,Udinese,Beto,GNB,FW,25,1998,0.8,11,9,2,0,0,0,0,0,0,0,0,0,10,0,0
ITA-Serie A,2324,Udinese,Brenner,BRA,"MF,FW",23,2000,2.1,54,52,2,1,0,0,1,0,0,0,0,0,47,0,0
ITA-Serie A,2324,Udinese,Christian Kabasele,BEL,DF,32,1991,9.6,314,269,44,11,0,1,2,17,0,0,0,0,257,1,6
