league,season,team,player,nationality,position,age,birth_year,minutes_90s,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists,xa,xa_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes
ITA-Serie A,2526,Hellas Verona,Suat Serdar,GER,MF,28-161,1997,2.9,64,95,67.4,1185,605,31,41,75.6,19,28,67.9,12,20,60.0,0,0.5,-0.5,6,16,4,0,13
ITA-Serie A,2526,Hellas Verona,Unai Núñez,ESP,DF,28-232,1997,3.0,101,126,80.2,2023,704,36,44,81.8,50,56,89.3,15,25,60.0,0,0.0,0.0,1,12,1,0,12
ITA-Serie A,2526,Hellas Verona,Victor Nelsson,DEN,DF,26-340,1998,3.0,95,104,91.3,1872,615,24,26,92.3,61,61,100.0,8,14,57.1,0,0.0,0.0,0,1,0,0,3
ITA-Serie A,2526,Inter,Alessandro Bastoni,ITA,DF,26-159,1999,2.9,220,262,84.0,4404,1331,77,82,93.9,110,122,90.2,33,51,64.7,1,0.2,0.8,1,24,6,2,18
ITA-Serie A,2526,Inter,Andy Diouf,FRA,MF,22-125,2003,0.1,2,4,50.0,21,0,2,3,66.7,0,1,0.0,0,0,,0,0.0,0.0,0,0,0,0,0
ITA-Serie A,2526,Inter,Ange-Yoan Bonny,FRA,"FW,MF",21-329,2003,0.7,17,17,100.0,307,60,6,6,100.0,10,10,100.0,1,1,100.0,0,0.4,-0.4,3,1,2,0,4
ITA-Serie A,2526,Inter,Benjamin Pavard,FRA,DF,29-175,1996,1.0,82,86,95.3,1368,432,38,38,100.0,40,40,100.0,4,6,66.7,0,0.0,0.0,1,2,0,0,5
ITA-Serie A,2526,Inter,Carlos Augusto,BRA,DF,26-255,1999,1.1,41,53,77.4,602,138,22,24,91.7,17,24,70.8,1,3,33.3,1,0.1,0.9,1,4,1,0,7
ITA-Serie A,2526,Inter,Denzel Dumfries,NED,DF,29-154,1996,2.8,69,87,79.3,1149,171,34,37,91.9,29,36,80.6,6,12,50.0,0,0.2,-0.2,3,1,0,0,2
ITA-Serie A,2526,Inter,Federico Dimarco,ITA,DF,27-313,1997,1.9,68,88,77.3,1393,518,30,32,93.8,23,29,79.3,14,22,63.6,1,0.9,0.1,10,3,4,3,11
ITA-Serie A,2526,Inter,Francesco Acerbi,ITA,DF,37-221,1988,2.9,197,206,95.6,3971,1126,46,49,93.9,134,136,98.5,17,18,94.4,0,0.1,-0.1,2,10,2,1,15
ITA-Serie A,2526,Inter,Francesco Esposito,ITA,FW,20-083,2005,0.3,3,4,75.0,62,3,1,2,50.0,1,1,100.0,1,1,100.0,0,0.0,0.0,0,0,0,0,0
ITA-Serie A,2526,Inter,Hakan Çalhanoğlu,TUR,MF,31-223,1994,1.6,103,120,85.8,1997,387,36,38,94.7,54,57,94.7,12,22,54.5,0,0.1,-0.1,1,9,1,0,11
ITA-Serie A,2526,Inter,Henrikh Mkhitaryan,ARM,MF,36-241,1989,2.2,111,129,86.0,2068,533,49,54,90.7,49,55,89.1,13,16,81.3,0,0.2,-0.2,3,13,6,0,22
ITA-Serie A,2526,Inter,Lautaro Martínez,ARG,FW,28-028,1997,2.6,36,49,73.5,569,106,21,26,80.8,10,13,76.9,3,4,75.0,1,0.2,0.8,3,1,1,0,6
ITA-Serie A,2526,Inter,Luis Henrique,BRA,DF,23-279,2001,0.1,2,2,100.0,31,12,1,1,100.0,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,0
ITA-Serie A,2526,Inter,Manuel Akanji,SUI,DF,30-062,1995,1.0,82,91,90.1,1608,369,27,30,90.0,42,45,93.3,12,14,85.7,0,0.0,0.0,0,9,2,1,8
ITA-Serie A,2526,Inter,Marcus Thuram,FRA,"FW,MF",28-044,1997,2.7,41,58,70.7,592,61,27,37,73.0,11,14,78.6,2,2,100.0,1,1.1,-0.1,7,3,1,1,2
ITA-Serie A,2526,Inter,Matteo Darmian,ITA,DF,35-291,1989,0.2,1,4,25.0,18,18,0,0,,1,3,33.3,0,1,0.0,0,0.0,0.0,0,0,0,0,0
ITA-Serie A,2526,Inter,Nicolò Barella,ITA,MF,28-224,1997,2.6,185,217,85.3,3511,1001,75,83,90.4,87,94,92.6,23,34,67.6,1,0.2,0.8,3,24,7,1,24
ITA-Serie A,2526,Inter,Petar Sucic,CRO,MF,21-329,2003,1.8,74,87,85.1,1224,271,32,36,88.9,36,38,94.7,4,6,66.7,1,0.2,0.8,2,10,2,0,12
ITA-Serie A,2526,Inter,Piotr Zieliński,POL,MF,31-122,1994,0.5,17,20,85.0,224,48,12,15,80.0,4,4,100.0,1,1,100.0,1,0.0,1.0,1,2,0,0,3
ITA-Serie A,2526,Inter,Yann Aurel Bisseck,GER,DF,24-294,2000,1.0,54,60,90.0,1047,297,13,14,92.9,36,39,92.3,4,6,66.7,0,0.0,0.0,0,3,0,0,4
ITA-Serie A,2526,Inter,Yann Sommer,SUI,GK,36-276,1988,3.0,84,92,91.3,1907,1247,22,22,100.0,46,47,97.9,16,23,69.6,0,0.0,0.0,0,1,0,0,1
ITA-Serie A,2526,Juventus,Andrea Cambiaso,ITA,DF,25-211,2000,0.9,61,70,87.1,883,245,35,38,92.1,22,26,84.6,3,3,100.0,0,0.3,-0.3,3,0,1,1,3
ITA-Serie A,2526,Juventus,Dušan Vlahović,SRB,FW,25-234,2000,1.2,9,17,52.9,158,23,5,9,55.6,3,7,42.9,1,1,100.0,0,0.0,0.0,0,1,0,0,2
ITA-Serie A,2526,Juventus,Federico Gatti,ITA,DF,27-087,1998,2.5,104,116,89.7,1676,590,53,56,94.6,45,49,91.8,5,7,71.4,0,0.0,0.0,0,8,1,0,10
ITA-Serie A,2526,Juventus,Filip Kostić,SRB,DF,32-322,1992,0.3,8,10,80.0,164,72,3,3,100.0,3,4,75.0,2,2,100.0,1,0.1,0.9,1,0,1,1,1
ITA-Serie A,2526,Juventus,Francisco Conceição,POR,MF,22-279,2002,1.8,64,73,87.7,951,121,36,37,97.3,25,29,86.2,1,2,50.0,0,0.1,-0.1,3,2,1,0,3
ITA-Serie A,2526,Juventus,Gleison Bremer,BRA,DF,28-185,1997,3.0,116,141,82.3,2259,731,33,35,94.3,71,79,89.9,11,22,50.0,2,0.1,1.9,3,4,0,0,4
ITA-Serie A,2526,Juventus,Jonathan David,CAN,FW,25-248,2000,1.7,30,36,83.3,308,46,18,23,78.3,6,7,85.7,0,0,,1,0.5,0.5,6,0,0,0,1
ITA-Serie A,2526,Juventus,João Mário Lopes,POR,DF,25-259,2000,1.2,41,49,83.7,577,172,25,27,92.6,13,16,81.3,3,3,100.0,0,0.0,0.0,0,1,0,0,3
ITA-Serie A,2526,Juventus,Juan David Cabal,COL,DF,24-254,2001,0.2,3,4,75.0,33,10,1,1,100.0,1,2,50.0,0,0,,0,0.0,0.0,0,0,0,0,0
ITA-Serie A,2526,Juventus,Kenan Yıldız,TUR,MF,20-138,2005,3.0,74,96,77.1,1013,237,49,55,89.1,16,22,72.7,5,8,62.5,3,1.5,1.5,11,0,3,1,5
ITA-Serie A,2526,Juventus,Khéphren Thuram,FRA,MF,24-177,2001,3.0,132,151,87.4,1948,429,72,78,92.3,52,57,91.2,5,7,71.4,0,0.1,-0.1,1,16,3,0,15
ITA-Serie A,2526,Juventus,Lloyd Kelly,ENG,DF,26-348,1998,3.0,138,160,86.3,2137,587,69,72,95.8,56,62,90.3,9,21,42.9,0,0.1,-0.1,2,14,0,0,11
ITA-Serie A,2526,Juventus,Loïs Openda,BEL,FW,25-215,2000,0.2,3,4,75.0,36,0,2,3,66.7,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,0
ITA-Serie A,2526,Juventus,Manuel Locatelli,ITA,MF,27-254,1998,2.1,120,142,84.5,2168,683,53,59,89.8,49,58,84.5,15,17,88.2,0,0.1,-0.1,4,13,3,0,14
ITA-Serie A,2526,Juventus,Michele Di Gregorio,ITA,GK,28-054,1997,3.0,74,98,75.5,1947,1181,11,11,100.0,42,42,100.0,21,44,47.7,0,0.0,0.0,0,0,0,0,0
ITA-Serie A,2526,Juventus,Nicolás González,ARG,"MF,DF",27-166,1998,0.2,4,9,44.4,92,50,1,3,33.3,3,5,60.0,0,0,,0,0.1,-0.1,1,1,0,0,1
ITA-Serie A,2526,Juventus,Pierre Kalulu,FRA,DF,25-106,2000,3.0,125,152,82.2,1764,486,70,76,92.1,43,55,78.2,5,10,50.0,0,0.1,-0.1,3,6,2,1,8
ITA-Serie A,2526,Juventus,Teun Koopmeiners,NED,MF,27-203,1998,1.5,50,67,74.6,714,203,29,31,93.5,18,23,78.3,2,7,28.6,0,0.1,-0.1,1,3,0,0,5
ITA-Serie A,2526,Juventus,Vasilije Adžić,MNE,MF,19-130,2006,0.2,7,8,87.5,97,24,3,3,100.0,3,3,100.0,0,0,,0,0.0,0.0,0,0,0,0,1
ITA-Serie A,2526,Juventus,Weston McKennie,USA,"DF,MF",27-022,1998,0.9,28,33,84.8,500,113,14,15,93.3,11,13,84.6,3,3,100.0,0,0.0,0.0,0,2,1,0,5
ITA-Serie A,2526,Lazio,Adam Marušić,MNE,DF,32-337,1992,2.3,151,165,91.5,2315,684,79,80,98.8,66,72,91.7,4,7,57.1,0,0.0,0.0,0,17,1,0,9
ITA-Serie A,2526,Lazio,Alessio Romagnoli,ITA,DF,30-250,1995,1.0,53,59,89.8,835,324,25,26,96.2,28,30,93.3,0,2,0.0,0,0.0,0.0,0,3,0,0,2
ITA-Serie A,2526,Lazio,Boulaye Dia,SEN,"FW,MF",28-307,1996,0.7,18,21,85.7,274,9,10,12,83.3,7,7,100.0,1,1,100.0,0,0.0,0.0,0,3,0,0,1
ITA-Serie A,2526,Lazio,Danilo Cataldi,ITA,MF,31-044,1994,1.3,46,52,88.5,787,290,23,23,100.0,20,21,95.2,3,7,42.9,0,0.0,0.0,0,7,0,0,6
ITA-Serie A,2526,Lazio,Elseid Hysaj,ALB,DF,31-211,1994,0.1,5,5,100.0,79,26,1,1,100.0,4,4,100.0,0,0,,0,0.0,0.0,0,1,0,0,1
ITA-Serie A,2526,Lazio,Fisayo Dele-Bashiru,NGA,MF,24-225,2001,2.2,77,83,92.8,1120,118,45,50,90.0,26,27,96.3,3,3,100.0,0,0.1,-0.1,2,7,1,0,6
ITA-Serie A,2526,Lazio,Gustav Isaksen,DEN,FW,24-153,2001,0.1,3,4,75.0,74,0,0,1,0.0,2,2,100.0,1,1,100.0,0,0.0,0.0,0,0,0,0,0
ITA-Serie A,2526,Lazio,Ivan Provedel,ITA,GK,31-186,1994,3.0,75,87,86.2,1811,1256,12,12,100.0,46,46,100.0,17,29,58.6,0,0.0,0.0,0,1,0,0,0
ITA-Serie A,2526,Lazio,Luca Pellegrini,ITA,DF,26-196,1999,0.6,31,36,86.1,615,236,10,11,90.9,18,19,94.7,3,4,75.0,0,0.1,-0.1,1,1,1,0,2
ITA-Serie A,2526,Lazio,Manuel Lazzari,ITA,DF,31-294,1993,0.7,16,21,76.2,319,177,6,7,85.7,7,9,77.8,3,5,60.0,0,0.0,0.0,0,1,1,1,2
ITA-Serie A,2526,Lazio,Mario Gila,ESP,DF,25-021,2000,3.0,210,236,89.0,4207,1893,66,71,93.0,111,117,94.9,32,43,74.4,0,0.0,0.0,0,20,0,0,18
ITA-Serie A,2526,Lazio,Matteo Cancellieri,ITA,FW,23-219,2002,2.3,60,73,82.2,805,176,39,46,84.8,21,22,95.5,0,0,,0,0.1,-0.1,3,2,2,0,8
ITA-Serie A,2526,Lazio,Mattia Zaccagni,ITA,FW,30-095,1995,2.7,68,86,79.1,1017,172,35,39,89.7,27,31,87.1,4,8,50.0,0,0.0,0.0,1,6,3,0,8
ITA-Serie A,2526,Lazio,Mattéo Guendouzi,FRA,MF,26-158,1999,2.9,139,158,88.0,2373,602,67,73,91.8,59,62,95.2,13,17,76.5,0,0.3,-0.3,3,18,2,1,18
ITA-Serie A,2526,Lazio,Nicolò Rovella,ITA,MF,23-289,2001,1.7,179,197,90.9,3108,1012,74,79,93.7,91,94,96.8,12,20,60.0,1,1.6,-0.6,9,26,3,0,15
ITA-Serie A,2526,Lazio,Nuno Tavares,POR,DF,25-236,2000,2.4,150,188,79.8,2505,914,77,85,90.6,53,64,82.8,16,30,53.3,0,0.2,-0.2,6,22,2,2,18
ITA-Serie A,2526,Lazio,Oliver Nielsen,DEN,DF,22-107,2003,2.0,106,115,92.2,2223,958,30,32,93.8,59,63,93.7,17,18,94.4,0,0.2,-0.2,1,7,1,0,5
ITA-Serie A,2526,Lazio,Pedro,ESP,"FW,MF",38-053,1987,1.0,45,55,81.8,704,73,23,27,85.2,19,23,82.6,2,3,66.7,0,0.1,-0.1,1,2,0,0,4
ITA-Serie A,2526,Lazio,Reda Belahyane,MAR,MF,21-110,2004,0.6,28,33,84.8,442,80,15,20,75.0,12,12,100.0,1,1,100.0,1,1.0,0.0,2,1,2,0,5
ITA-Serie A,2526,Lazio,Valentín Castellanos,ARG,FW,26-351,1998,2.5,35,54,64.8,498,121,24,32,75.0,6,11,54.5,3,5,60.0,2,0.8,1.2,2,3,1,0,5
ITA-Serie A,2526,Lecce,Antonino Gallo,ITA,DF,25-257,2000,3.0,106,161,65.8,1971,877,42,47,89.4,52,79,65.8,11,31,35.5,0,0.1,-0.1,3,16,3,1,21
ITA-Serie A,2526,Lecce,Balthazar Pierret,FRA,MF,25-127,2000,0.1,0,2,0.0,0,0,0,2,0.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0
ITA-Serie A,2526,Lecce,Christ-Owen Kouassi,FRA,DF,22-157,2003,1.0,35,44,79.5,587,273,15,17,88.2,18,22,81.8,1,3,33.3,0,0.0,0.0,0,3,0,0,1
ITA-Serie A,2526,Lecce,Danilo Veiga,POR,DF,22-359,2002,2.0,66,80,82.5,1187,383,32,38,84.2,25,29,86.2,9,11,81.8,1,0.1,0.9,2,9,4,3,8
ITA-Serie A,2526,Lecce,Francesco Camarda,ITA,FW,17-193,2008,1.6,16,19,84.2,254,21,9,12,75.0,5,5,100.0,1,1,100.0,0,0.0,0.0,0,3,0,0,2
ITA-Serie A,2526,Lecce,Jamil Siebert,GER,DF,23-170,2002,0.9,37,38,97.4,688,192,15,15,100.0,19,19,100.0,3,4,75.0,0,0.0,0.0,0,1,0,0,0
ITA-Serie A,2526,Lecce,Kialonda,ANG,DF,27-357,1997,3.0,109,126,86.5,2447,763,20,22,90.9,72,80,90.0,17,24,70.8,0,0.0,0.0,0,5,0,0,7
ITA-Serie A,2526,Lecce,Konan N'dri,CIV,"MF,FW",24-327,2000,0.5,12,16,75.0,257,47,5,5,100.0,4,4,100.0,3,3,100.0,0,0.0,0.0,0,2,0,0,1
ITA-Serie A,2526,Lecce,Lameck Banda,ZAM,FW,24-233,2001,0.6,10,13,76.9,121,28,8,8,100.0,2,3,66.7,0,0,,0,0.1,-0.1,1,0,2,0,2
ITA-Serie A,2526,Lecce,Lassana Coulibaly,MLI,MF,29-162,1996,2.9,62,80,77.5,1014,221,33,38,86.8,22,28,78.6,6,9,66.7,0,0.1,-0.1,4,8,0,0,10
ITA-Serie A,2526,Lecce,Medon Berisha,ALB,MF,21-333,2003,1.0,32,43,74.4,582,211,9,9,100.0,12,15,80.0,6,10,60.0,0,0.1,-0.1,1,4,1,0,6
ITA-Serie A,2526,Lecce,Mohamed Kaba,FRA,MF,23-327,2001,1.0,18,25,72.0,263,45,11,12,91.7,3,5,60.0,2,3,66.7,0,0.0,0.0,0,2,0,0,3
ITA-Serie A,2526,Lecce,Nikola Štulić,SRB,FW,24-011,2001,1.3,21,28,75.0,255,26,8,12,66.7,8,10,80.0,0,0,,0,0.1,-0.1,2,0,0,0,1
ITA-Serie A,2526,Lecce,Riccardo Sottil,ITA,FW,26-108,1999,1.3,31,35,88.6,530,25,16,17,94.1,10,11,90.9,4,5,80.0,0,0.0,0.0,0,1,0,0,2
ITA-Serie A,2526,Lecce,Santiago Pierotti,ARG,"FW,MF",24-169,2001,1.0,20,27,74.1,328,129,10,12,83.3,8,10,80.0,1,1,100.0,0,0.1,-0.1,1,4,0,0,6
ITA-Serie A,2526,Lecce,Tete Morente,ESP,"FW,MF",28-289,1996,2.9,64,96,66.7,906,335,32,44,72.7,27,38,71.1,2,8,25.0,0,0.1,-0.1,3,5,5,0,13
ITA-Serie A,2526,Lecce,Tiago Gabriel,POR,DF,20-267,2004,2.1,91,106,85.8,1792,594,19,21,90.5,63,66,95.5,7,14,50.0,0,0.0,0.0,0,4,0,0,4
ITA-Serie A,2526,Lecce,Wladimiro Falcone,ITA,GK,30-160,1995,3.0,42,84,50.0,1524,1343,5,5,100.0,14,14,100.0,23,65,35.4,0,0.0,0.0,0,3,1,0,0
ITA-Serie A,2526,Lecce,Ylber Ramadani,ALB,MF,29-160,1996,2.9,92,110,83.6,1555,447,42,46,91.3,41,49,83.7,8,11,72.7,0,0.0,0.0,0,8,1,0,9
ITA-Serie A,2526,Lecce,Álex Sala,ESP,MF,24-163,2001,0.7,18,21,85.7,245,58,11,13,84.6,6,7,85.7,0,0,,0,0.0,0.0,0,3,1,1,1
ITA-Serie A,2526,Lecce,Þórir Jóhann Helgason,ISL,MF,24-356,2000,0.1,5,6,83.3,78,34,3,3,100.0,2,2,100.0,0,0,,0,0.1,-0.1,1,0,0,0,0
ITA-Serie A,2526,Milan,Adrien Rabiot,FRA,MF,30-169,1995,1.0,25,30,83.3,347,59,9,11,81.8,12,15,80.0,0,0,,0,0.0,0.0,0,0,0,0,1
ITA-Serie A,2526,Milan,Alexis Saelemaekers,BEL,"DF,MF",26-084,1999,2.8,128,154,83.1,1961,502,67,74,90.5,56,62,90.3,3,10,30.0,1,0.6,0.4,8,3,6,2,10
ITA-Serie A,2526,Milan,Ardon Jashari,SUI,MF,23-051,2002,0.2,19,20,95.0,333,78,7,7,100.0,10,10,100.0,1,1,100.0,0,0.0,0.0,0,3,0,0,1
ITA-Serie A,2526,Milan,Cheveyo Muy,,FW,,,0.0,0,1,0.0,0,0,0,0,,0,1,0.0,0,0,,0,0.0,0.0,0,0,0,0,0
ITA-Serie A,2526,Milan,Christian Pulisic,USA,"FW,MF",27-001,1998,1.4,54,65,83.1,933,282,26,28,92.9,20,22,90.9,6,8,75.0,0,0.8,-0.8,8,4,6,1,9
ITA-Serie A,2526,Milan,Christopher Nkunku,FRA,FW,27-309,1997,0.1,2,4,50.0,19,10,2,3,66.7,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0
ITA-Serie A,2526,Milan,Fikayo Tomori,ENG,DF,27-274,1997,2.7,178,200,89.0,2969,913,77,81,95.1,90,99,90.9,10,16,62.5,0,0.1,-0.1,1,14,2,0,12
ITA-Serie A,2526,Milan,Koni De Winter,BEL,DF,23-099,2002,0.5,11,15,73.3,173,65,8,8,100.0,2,2,100.0,1,5,20.0,0,0.0,0.0,0,1,0,0,1
ITA-Serie A,2526,Milan,Luka Modrić,CRO,MF,40-010,1985,2.8,172,203,84.7,3162,1223,74,75,98.7,65,75,86.7,24,36,66.7,1,0.5,0.5,9,24,5,1,28
ITA-Serie A,2526,Milan,Matteo Gabbia,ITA,DF,25-333,1999,3.0,137,148,92.6,2759,838,33,36,91.7,87,89,97.8,15,19,78.9,0,0.0,0.0,1,2,0,0,6
ITA-Serie A,2526,Milan,Mike Maignan,FRA,GK,30-078,1995,2.6,75,89,84.3,1993,1162,7,7,100.0,45,46,97.8,23,35,65.7,0,0.0,0.0,0,1,0,0,0
ITA-Serie A,2526,Milan,Pervis Estupiñán,ECU,DF,27-241,1998,2.5,99,121,81.8,1394,367,61,71,85.9,33,41,80.5,3,6,50.0,1,0.3,0.7,2,4,1,0,8
ITA-Serie A,2526,Milan,Pietro Terracciano,ITA,GK,35-195,1990,0.4,7,7,100.0,277,216,0,0,,4,4,100.0,3,3,100.0,0,0.0,0.0,0,1,0,0,0
ITA-Serie A,2526,Milan,Ruben Loftus-Cheek,ENG,MF,29-239,1996,2.5,73,83,88.0,904,154,50,52,96.2,19,25,76.0,1,1,100.0,0,0.5,-0.5,4,4,3,0,7
ITA-Serie A,2526,Milan,Samuel Chukwueze,NGA,FW,26-120,1999,0.3,12,16,75.0,174,41,7,8,87.5,5,6,83.3,0,2,0.0,0,0.0,0.0,0,2,1,0,2
ITA-Serie A,2526,Milan,Samuele Ricci,ITA,MF,24-029,2001,0.5,11,13,84.6,148,31,7,9,77.8,2,2,100.0,1,1,100.0,0,0.0,0.0,0,1,0,0,1
ITA-Serie A,2526,Milan,Santiago Giménez,MEX,FW,24-154,2001,2.9,26,30,86.7,279,45,18,21,85.7,4,4,100.0,1,1,100.0,0,0.1,-0.1,2,1,2,1,1
ITA-Serie A,2526,Milan,Strahinja Pavlović,SRB,DF,24-118,2001,2.5,163,190,85.8,2965,1003,63,69,91.3,83,87,95.4,15,29,51.7,0,0.0,0.0,1,14,0,0,12
ITA-Serie A,2526,Milan,Youssouf Fofana,FRA,MF,26-252,1999,2.7,87,104,83.7,1485,351,37,41,90.2,40,40,100.0,7,12,58.3,0,0.6,-0.6,6,13,3,1,10
ITA-Serie A,2526,Milan,Yunus Musah,USA,DF,22-294,2002,1.0,35,42,83.3,529,95,16,20,80.0,18,20,90.0,0,1,0.0,0,0.4,-0.4,2,1,3,0,4
ITA-Serie A,2526,Milan,Álex Jiménez,ESP,DF,20-134,2005,0.5,23,25,92.0,304,44,13,13,100.0,5,6,83.3,2,2,100.0,0,0.2,-0.2,2,2,1,0,2
ITA-Serie A,2526,Napoli,Alessandro Buongiorno,ITA,DF,26-105,1999,1.3,65,68,95.6,1105,360,30,30,100.0,32,33,97.0,3,4,75.0,1,0.1,0.9,1,7,2,2,7
ITA-Serie A,2526,Napoli,Alex Meret,ITA,GK,28-181,1997,2.0,56,63,88.9,1159,710,14,14,100.0,34,34,100.0,8,13,61.5,0,0.0,0.0,0,0,0,0,0
ITA-Serie A,2526,Napoli,Amir Rrahmani,KVX,DF,31-207,1994,2.0,191,209,91.4,3631,1340,60,64,93.8,123,128,96.1,7,12,58.3,0,0.1,-0.1,2,11,2,0,25
ITA-Serie A,2526,Napoli,Andre-Frank Zambo Anguissa,CMR,MF,29-307,1995,3.0,142,166,85.5,1952,598,92,99,92.9,43,51,84.3,5,6,83.3,1,0.9,0.1,4,11,4,0,17
ITA-Serie A,2526,Napoli,Antonio Vergara,ITA,MF,22-246,2003,0.0,2,2,100.0,24,0,2,2,100.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0
ITA-Serie A,2526,Napoli,Billy Gilmour,SCO,MF,24-100,2001,0.1,16,18,88.9,280,94,9,10,90.0,6,6,100.0,1,2,50.0,0,0.0,0.0,0,2,0,0,4
ITA-Serie A,2526,Napoli,David Neres,BRA,MF,28-200,1997,0.4,18,20,90.0,281,76,11,12,91.7,6,6,100.0,1,2,50.0,0,0.1,-0.1,1,0,0,0,2
ITA-Serie A,2526,Napoli,Elif Elmas,MKD,MF,25-360,1999,0.2,2,3,66.7,36,31,1,2,50.0,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,0
ITA-Serie A,2526,Napoli,Giovanni Di Lorenzo,ITA,DF,32-046,1993,3.0,171,203,84.2,2657,856,86,93,92.5,77,90,85.6,8,13,61.5,0,0.1,-0.1,2,20,1,0,21
ITA-Serie A,2526,Napoli,Giuseppe Ambrosino,ITA,FW,22-009,2003,0.2,0,2,0.0,0,0,0,1,0.0,0,1,0.0,0,0,,0,0.0,0.0,0,0,0,0,0
ITA-Serie A,2526,Napoli,Juan Jesus,BRA,DF,34-101,1991,1.7,158,168,94.0,2777,813,57,58,98.3,98,100,98.0,3,6,50.0,0,0.0,0.0,1,9,1,0,12
ITA-Serie A,2526,Napoli,Kevin De Bruyne,BEL,MF,34-083,1991,2.6,128,156,82.1,2083,497,71,79,89.9,42,55,76.4,12,16,75.0,0,0.8,-0.8,6,13,7,1,15
ITA-Serie A,2526,Napoli,Leonardo Spinazzola,ITA,DF,32-178,1993,1.7,70,90,77.8,1275,406,24,25,96.0,40,45,88.9,6,18,33.3,1,0.6,0.4,4,5,2,0,8
ITA-Serie A,2526,Napoli,Lorenzo Lucca,ITA,FW,25-009,2000,1.9,30,38,78.9,379,33,18,22,81.8,7,10,70.0,1,1,100.0,0,0.0,0.0,0,1,1,0,1
ITA-Serie A,2526,Napoli,Mathías Olivera,URU,DF,27-323,1997,1.3,58,66,87.9,804,180,39,42,92.9,18,20,90.0,1,3,33.3,0,0.0,0.0,0,3,0,0,5
ITA-Serie A,2526,Napoli,Matteo Politano,ITA,MF,32-047,1993,2.6,77,118,65.3,1209,344,39,46,84.8,36,53,67.9,2,16,12.5,1,0.5,0.5,4,4,3,3,5
ITA-Serie A,2526,Napoli,Noa Lang,NED,MF,26-094,1999,0.2,12,19,63.2,192,25,7,8,87.5,5,8,62.5,0,2,0.0,0,0.1,-0.1,1,1,0,0,1
ITA-Serie A,2526,Napoli,Rasmus Højlund,DEN,FW,22-227,2003,0.8,14,17,82.4,222,25,9,11,81.8,2,3,66.7,2,2,100.0,0,0.2,-0.2,1,0,0,0,1
ITA-Serie A,2526,Napoli,Sam Beukema,NED,DF,26-306,1998,1.0,34,37,91.9,592,172,13,13,100.0,17,17,100.0,2,5,40.0,0,0.0,0.0,0,1,0,0,1
ITA-Serie A,2526,Napoli,Scott McTominay,SCO,MF,28-285,1996,3.0,72,85,84.7,1016,199,46,52,88.5,23,27,85.2,2,2,100.0,0,0.1,-0.1,2,2,0,0,6
ITA-Serie A,2526,Napoli,Stanislav Lobotka,SVK,MF,30-298,1994,2.9,177,186,95.2,2743,639,88,91,96.7,76,79,96.2,8,9,88.9,0,0.1,-0.1,2,14,2,0,14
ITA-Serie A,2526,Napoli,Vanja Milinković-Savić,SRB,GK,28-211,1997,1.0,20,35,57.1,570,429,3,3,100.0,11,11,100.0,6,21,28.6,0,0.0,0.0,0,0,0,0,0
ITA-Serie A,2526,Parma,Abdoulaye Niakhate Ndiaye,SEN,DF,23-162,2002,1.0,41,50,82.0,784,233,10,14,71.4,30,32,93.8,1,4,25.0,0,0.0,0.0,0,2,0,0,3
ITA-Serie A,2526,Parma,Adrian Benedyczak,POL,"MF,DF",24-299,2000,0.1,1,3,33.3,10,0,1,1,100.0,0,1,0.0,0,0,,0,0.0,0.0,0,0,0,0,0
ITA-Serie A,2526,Parma,Adrian Bernabe,ESP,MF,24-116,2001,2.9,123,148,83.1,2434,767,40,44,90.9,58,67,86.6,20,28,71.4,0,0.5,-0.5,4,17,2,0,21
ITA-Serie A,2526,Parma,Alessandro Circati,AUS,DF,21-344,2003,3.0,118,138,85.5,2399,878,33,38,86.8,75,82,91.5,9,15,60.0,0,0.0,0.0,1,10,0,0,9
ITA-Serie A,2526,Parma,Christian Ordoñez,ARG,MF,21-057,2004,1.2,20,28,71.4,330,54,11,15,73.3,4,5,80.0,4,6,66.7,0,0.0,0.0,0,0,0,0,1
ITA-Serie A,2526,Parma,Emanuele Valeri,ITA,DF,26-286,1998,3.0,65,117,55.6,1308,650,27,35,77.1,23,40,57.5,13,33,39.4,0,0.5,-0.5,6,6,5,4,7
ITA-Serie A,2526,Parma,Enrico Del Prato,ITA,DF,25-313,1999,3.0,93,115,80.9,1589,547,48,50,96.0,35,45,77.8,8,17,47.1,0,0.1,-0.1,1,14,1,0,12
ITA-Serie A,2526,Parma,Gaetano Oristanio,ITA,MF,22-356,2002,0.9,17,19,89.5,261,63,7,7,100.0,7,7,100.0,1,2,50.0,0,0.1,-0.1,1,1,1,1,2
